ORISPL_CODE,UNITID,NAME,STATE,FUEL,GAS,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
2324,3,Reid Gardner,NV,coal,NOX,4432425.295,4640660.424,3330452.736,3344382.178,2880746.22,3008587.04,2353689.837,2064970.38,1938671.905,1861870.359,1156515.292,319498.507,523943.613,1157754.18,,,,
2324,3,Reid Gardner,NV,coal,gen,887208.25,877595,843091.75,866466.5,782721.5,695989,691173.67,719531.01,672313,699538.76,500061,126742.3,207662.09,421852.97,,,,
2324,4,Reid Gardner,NV,coal,CO2,2118039.9,2282247.85,2401537.175,2147230,2285140.25,2230076.85,2139140.988,1538532.953,1558906.871,1260585.528,1126632.374,1341018.288,979106.205,1108731.995,553241.002,453182.661,382487.192,
2324,4,Reid Gardner,NV,coal,SO2,1143661.9,1914592.775,5687313.4,2034723.75,2824948.85,2645443.775,1379696.688,1041029.345,1396359.8,1153542.684,1191113.899,1273565.235,1065850.422,975441.973,574076.393,463115.059,335274.728,
2324,4,Reid Gardner,NV,coal,NOX,6443762.505,7377309.179,8695903.392,6378811.657,7866162.694,6843095.861,5657999.184,3369862.862,3451313.9,2464139.447,2282572.653,2306112.571,1848509.935,1866675.713,1048456.726,846469.099,778752.777,
2324,4,Reid Gardner,NV,coal,gen,1985279,2019595.75,1966925.75,1875768.5,1931429,1888807.25,1917084.03,1639349.67,1610151.08,1185595.85,1077902.15,1259563.65,896045.8,1041721.96,479358.61,382880.3,292771.71,
2341,1,Mohave,NV,coal,CO2,5126966.775,4788987.875,4925493.65,5275513.7,5517720.325,215.825,,,,,,,,,,,,
2341,1,Mohave,NV,coal,SO2,41359174.97,38157075.45,39351499.75,43225249.4,42801188.02,2.3,,,,,,,,,,,,
2341,1,Mohave,NV,coal,NOX,20554987.9,19852987.01,20324327.87,21644519.42,21398198.66,493.291,,,,,,,,,,,,
2341,1,Mohave,NV,coal,gen,5409677,5060940.25,5073695.25,5241460.25,5578200.75,0,,,,,,,,,,,,
2341,2,Mohave,NV,coal,CO2,5180617.025,5364118.275,4650359.725,5396195.625,5252325.05,163.225,,,,,,,,,,,,
2341,2,Mohave,NV,coal,SO2,41237982.38,42536765.98,36350595.58,43933150.57,40396944.2,1.65,,,,,,,,,,,,
2341,2,Mohave,NV,coal,NOX,18303668,20680225.49,15948272.93,20092736.51,20177972.37,340.656,,,,,,,,,,,,
2341,2,Mohave,NV,coal,gen,5293172.25,5414572.75,4928326.5,5481125,5514870.75,0,,,,,,,,,,,,
2442,1,Four Corners Steam Elec Station,NM,coal,CO2,1526177.543,1408312.337,1500029.204,1535711.15,1410215.771,1611775.916,1513819.306,1379237.197,1451528.69,1527924.653,1206092.438,1230899.1,807744.371,,,,,
2442,1,Four Corners Steam Elec Station,NM,coal,SO2,7132910.041,6227219.035,6222950.564,2797205.108,1759422.242,1821810.707,1339551.745,1410527.282,1574600.063,1853305.855,1462829.218,1670734.32,1345926.737,,,,,
2442,1,Four Corners Steam Elec Station,NM,coal,NOX,11971894.72,10890638.31,11424728.99,12087653.01,10929943.04,12708857.69,11725991.33,10429306.16,11116252.14,11756886.39,9235863.016,9461016.303,6135135.037,,,,,
2442,1,Four Corners Steam Elec Station,NM,coal,gen,1348609.24,1309218.7,1454772.05,1496413.85,1405915.31,1598347.26,1501660.14,1373840.55,1488056.74,1487190,1156545,1179789.07,780595.97,,,,,
2442,2,Four Corners Steam Elec Station,NM,coal,CO2,1589682.064,1706921.874,1449361.812,1360012.136,1594744.083,1567556.725,1419876.28,1461242.19,1523807.798,1366040.72,1532283.055,1234120.602,1394217.929,,,,,
2442,2,Four Corners Steam Elec Station,NM,coal,SO2,7930753.528,6690765.257,5883512.289,2689901.301,2109346.639,1803273.041,1315508.779,1475364.551,1713040.942,1545001.927,1828931.819,1609729.805,2317643.472,,,,,
2442,2,Four Corners Steam Elec Station,NM,coal,NOX,9202550.537,10408040.93,8922835.483,8894056.285,10255091.6,10048148.4,9166176.192,9234069.188,9542271.727,8700228.277,9910578.137,8118943.562,9418660.94,,,,,
2442,2,Four Corners Steam Elec Station,NM,coal,gen,1338191.5,1460235.69,1412618.34,1327968.54,1565879.34,1543440.56,1413385.71,1449585.84,1503856.75,1335609.51,1467382.52,1185247.81,1348185.83,,,,,
2442,3,Four Corners Steam Elec Station,NM,coal,CO2,2212719.374,2037207.524,1777249.582,2134366.922,2138172.321,1753879.648,2203509.557,2269731.026,2030633.27,2117118.532,1909156.388,1911875.148,1834843.362,,,,,
2442,3,Four Corners Steam Elec Station,NM,coal,SO2,10493801.67,8648537.79,7667889.657,4445380.285,3133273.361,2715187.609,2631190.925,2819136.991,2183507.277,2429137.314,2812361.909,3055959.181,3291248.712,,,,,
2442,3,Four Corners Steam Elec Station,NM,coal,NOX,12819531.93,11507978.35,10285089.58,12614936.82,12301512.65,10687091.05,13265865.05,13115739.17,11356767.2,12145251.8,11483601.71,11475038.15,10603258.2,,,,,
2442,3,Four Corners Steam Elec Station,NM,coal,gen,1955471.07,1895196.79,1636407.88,1975447.28,1964361.97,1541927.16,1936694.6,1999648.18,1788332.45,1823645.47,1634281,1544767.84,1575893.83,,,,,
2442,4,Four Corners Steam Elec Station,NM,coal,CO2,6119688.41,5926808.992,5817305.791,4326122.908,5621337.257,5794839.605,5061996,5723137.983,5459418.38,3626956.431,4964918.816,5353469.926,5371714.472,5638854.887,5978647.693,3693587.958,2901996.536,140241.4
2442,4,Four Corners Steam Elec Station,NM,coal,SO2,26749922.08,26549035.52,24917142.05,12394973.85,9075920.078,11802110.47,7485480.168,8533557.61,8985109.575,6185453.805,8132179.321,7845979.086,8104513.397,8047713.048,7295026.547,4798368.283,3343396.383,162244.129
2442,4,Four Corners Steam Elec Station,NM,coal,NOX,32535682.32,33005597.02,32258617.01,19993298.97,25465349.07,28011852.86,24161850.06,27869367.55,26187358.56,16858488.75,23343866.12,26488392.93,27442123.62,29140696.4,30854017.96,18432836.49,13856266.31,694338.95
2442,4,Four Corners Steam Elec Station,NM,coal,gen,6098809.66,6074687.16,6291672.44,4786315.66,6149229.49,6291678.25,5600113.01,6355735.59,5974906.37,4108940.38,5574795.47,5428835.08,4906073.32,5240672.59,5610304.54,3968546.43,3086838.49,137796
2442,5,Four Corners Steam Elec Station,NM,coal,CO2,5771811.708,3850893.857,5749731.931,5750041.675,5250989.07,5667745.292,4885573.338,4182497.029,5617603.946,5761353.597,4875727.151,5415388.354,5345931.891,4679592.731,5944382.023,3156597.018,2200988.378,182139.71
2442,5,Four Corners Steam Elec Station,NM,coal,SO2,26820050.85,17579151.49,25497068.7,19557644.89,9227575.633,12242263.04,7705751.883,6558203.005,10443045.37,10072365.59,9408466.938,9315328.125,10319192.11,8024345.881,10620995.47,4026703.724,2681184.529,74140.68
2442,5,Four Corners Steam Elec Station,NM,coal,NOX,28069641.19,17341506.75,27501829.18,27894773.69,24535053.1,27841189.04,23846209.01,19974481.11,26818393.44,28213272.57,23450312.43,25935982.24,26073895.97,23806215.19,29613764.74,16274111.18,10829888.01,745314.174
2442,5,Four Corners Steam Elec Station,NM,coal,gen,5731026.56,4029650.44,6062411.56,6547972.88,5743703.06,6187221.77,5248588.61,4642488.66,6049611.41,6199660.54,5233279.35,5439242.95,4621327.56,4093242.26,5208944.89,3381920.3,2356867.38,174820.42
2451,1,San Juan,NM,coal,CO2,2994180.55,2519850.075,2693103.1,2526766.625,2663210.725,2538239.275,2606943.532,2235606.847,2883436.572,2727438.589,2415625.37,2473029.715,2767178.531,2072892.292,1991705.074,2701313.69,1990182.242,241311.332
2451,1,San Juan,NM,coal,SO2,8531674.1,5107599.6,5383831.275,4896993.5,5645869.925,4287246.15,5273936.211,5183746.493,1896036.78,1598980.927,1596555.569,1903233.935,2391154.491,1311833.337,1208651.432,1195051.313,819346.843,69249.17
2451,1,San Juan,NM,coal,NOX,12643803.03,10419181.72,10974082.47,10387357.6,10969278.78,10580108.35,11109347.51,9036594.996,7967025.857,7338628.741,6515882.813,6703970.441,7576269.954,5674904.44,5438791.822,5882870.027,4242612.505,511729.446
2451,1,San Juan,NM,coal,gen,2892019.5,2498788.5,2756077.75,2645054,2853890.25,2634275.5,2712006.29,2143751.97,2761020.79,2588580.74,2271309.43,2319356,2504195.51,1921739.53,1852664.2,2489618.67,1832650.72,220492.43
2451,2,San Juan,NM,coal,CO2,2480623.825,2807211.45,2125486.75,2644572.275,2514875.7,2682401.7,2222078.329,2401862.312,2043201.815,2240214.79,2597570.708,2319353.679,2570835.521,2544448.138,2405108.56,2388993.523,1777971.033,
2451,2,San Juan,NM,coal,SO2,6702004.75,5411607.775,4242161.225,5959719.55,5079515.75,4356606.85,4077160.41,3750604.515,2107313.489,1930992.189,1978001.119,1727773.629,2292194.738,1282331.732,1243714.534,721431.061,688017.564,
2451,2,San Juan,NM,coal,NOX,10330884.75,11952103.99,9664408.682,11823260.86,11056169.06,12494300.06,9903352.125,9923588.675,5874776.68,6136087.082,6947393.439,6604857.965,7180619.461,6913826.654,6470634.36,6504815.673,4824891.591,
2451,2,San Juan,NM,coal,gen,2381406,2749558.5,2276265,2727933.75,2588453.75,2824130,2372132.25,2525230.02,2077081.02,2166811.4,2537342.01,2214994.73,2524062.56,2472848.82,2287447.85,2222434.09,1626029.1,
2451,3,San Juan,NM,coal,CO2,4003594.7,4487946.225,3619438.15,3814561.9,4029543.25,3787167.175,3895709.829,3316690.506,4092647.989,2922846.989,3836689.119,3227132.959,3511334.347,3903063.911,3323148.734,3372729.34,3003518.227,
2451,3,San Juan,NM,coal,SO2,13056565.5,11178724.28,8763522.85,9621993.85,11159177.47,8925385.6,10801213.43,3796685.609,3565618.679,2352353.631,2770317.727,2273050.162,3532288.476,4112440.884,2422560.954,1659399.006,3142979.219,
2451,3,San Juan,NM,coal,NOX,16007974.07,18808557.59,14805508.55,14658942.3,15934011.78,15360574.96,15905995.15,9707383.93,11004810.27,7622017.027,9928771.089,8556037.175,9040097.439,10105368.42,8661841.467,8958260.718,8136062.076,
2451,3,San Juan,NM,coal,gen,3697787.5,4109419,3832608.5,3930800,4140880,3867614,4178133.51,3135136.38,3972804.68,2888430.06,3882674.34,3079165.75,3251177.91,3535552.98,3069126.01,3111924.41,2637656.84,
2451,4,San Juan,NM,coal,CO2,4296037.575,4674481.375,3831210.325,4161280.15,3889780.375,4046283.2,2766899.443,3927085.875,4363071.921,3850910.336,4082776.759,3886719.909,3608496.756,3823861.202,3130316.551,3962404.443,3245665.442,569354.014
2451,4,San Juan,NM,coal,SO2,14349286.6,11837292.25,10713579.83,11879857.12,11254351.7,12391150.53,10416491.57,8506456.694,3464904.925,2702440.197,3095812.61,3303879.041,3894954.556,3232587.968,2092890.764,2250629.532,1950093.955,242063.876
2451,4,San Juan,NM,coal,NOX,17845840.08,19525649.16,15562013.08,16890848.13,15658568.24,16571162.47,11247224.61,15648096.01,11871460.73,10452867.04,10809284.66,10084212.36,9837074.876,10429699.82,8429644.755,8454690.911,6951017.575,1224461.186
2451,4,San Juan,NM,coal,gen,4028127.25,4242971,3616076.25,4449576.25,4130385.5,4292686.75,3064204.74,3842178.9,4043459.43,3603740.42,4030162.24,3728428.29,3363671.86,3574584.58,2880673.06,3566641.53,2833755.58,496428.48
3644,1,Carbon,UT,coal,CO2,602131.5,628314.401,598344.697,449860.803,583705.947,691597.672,574558.034,580940.97,499350.014,597599.903,593716.278,634227.019,573688.621,595006.685,170345.193,,,
3644,1,Carbon,UT,coal,SO2,4175800.457,5441667.259,4096932.257,4120839.874,4178015.485,5719720.113,4893316.912,4273142.723,3944471.034,6044032.035,5997488.262,7014123.955,6536275.954,7595078.88,2147786.572,,,
3644,1,Carbon,UT,coal,NOX,2563588.043,2754174.988,2556638.583,1938633.509,2537527.716,3129467.382,2955715.535,2930691.885,2588138.552,3053266.036,2915059.08,3058334.185,2572770.496,2634711.609,797356.488,,,
3644,1,Carbon,UT,coal,gen,588190.57,574560.15,560462.69,426082.98,566387.94,558729.91,584668.1,551161.14,480562.17,566351.01,566661.13,559960.66,514418.66,542579.87,155177.59,,,
3644,2,Carbon,UT,coal,CO2,874966.19,904331.912,992700.33,821317.997,963862.43,954233.332,961946.821,809589.352,882081.657,876021.528,930647.627,899249.317,788296.702,851956.475,280971.808,,,
3644,2,Carbon,UT,coal,SO2,6199136.041,8086796.806,6879231.863,7162239.306,6642194.31,7837480.483,8129033.944,5840832.407,7044327.277,8879765.411,9481853.245,9600290.207,8867711.953,10886674.91,3484326.51,,,
3644,2,Carbon,UT,coal,NOX,3687464.279,4002222.393,4173984.727,3651660.408,4267102.5,4276795.469,4685953.007,3757589.221,4439848.837,4339121.8,4421448.123,4170837.146,3588001.34,3904950.712,1298305.659,,,
3644,2,Carbon,UT,coal,gen,884764.55,848142.87,909124.52,796212.43,884332.04,848663.42,849799.26,735539.06,816627.01,817205.27,859250.15,820237.4,771852.74,834807.84,267363.97,,,
3845,BW21,Centralia,WA,coal,CO2,6009406.197,4706041.699,6574221.325,6463094.151,5967401.469,4106476.89,5212740.414,5674131.584,4383464.978,5461450.536,3027996.281,2327718.034,4011808.249,4131854.805,3096736.855,2613962.462,1603208.583,196213.8
3845,BW21,Centralia,WA,coal,SO2,86083015.48,31718847.75,9393475.176,8857025.115,3408887.366,1734920.699,1868529.733,2940773.931,4846807.205,2650173.431,1173032.393,1310235.885,2603942.866,3048645.594,2168194.027,1366082.12,857476.301,47512.5
3845,BW21,Centralia,WA,coal,NOX,21346526.72,14079706.83,19030633.15,16609935.1,16189164.1,10913233.63,13643710.39,11391173.56,9037109.473,11736740.79,6527341.794,4815699.998,7693835.278,7763987.675,5686031.076,4859399.811,3102333.642,317920.147
3845,BW21,Centralia,WA,coal,gen,5529857.71,4476142.56,6053072.84,5763569.98,5272268.28,3589840.07,4538151.31,5000764,3662862.46,4772924.85,2697202.21,2110027.56,3543072.03,3647765.58,2710236.05,2289911.68,1418448.22,177632
3845,BW22,Centralia,WA,coal,CO2,4165518.438,5704844.456,6528014.755,5686948.558,6550100.192,3537683.257,5057049.532,4807661.994,4994301.726,5181890.879,3121132.416,2214697.338,4242461.103,4011803.222,3239623.971,2956884.84,2181165.516,229230.44
3845,BW22,Centralia,WA,coal,SO2,47729062.17,6344949.322,7173144.346,4910638.81,3297617.334,1592397.3,2386183.975,1688516.541,2229413.686,2573692.27,1101117.295,1145797.064,3036125.205,3025022.128,2603542.508,1510752.732,1236658.44,105434.66
3845,BW22,Centralia,WA,coal,NOX,15142448.89,16847469.69,21941456.31,14268974.45,18059021.63,8417889.785,10672938.15,10234607.16,11303589.91,11417361.04,6713631.973,4483173.155,7877575.917,7294098.087,5545316.155,5159089.339,4077743.887,395156.776
3845,BW22,Centralia,WA,coal,gen,3978845.37,5464233.81,5676807.32,5263119.77,5809978.79,3155948.28,4488793.87,4224516.06,4223922.85,4333507.01,2785159.8,1886488.63,3627407.83,3494821.97,2693087.9,2624281.54,1936043.51,211125
4158,BW41,Dave Johnston,WY,coal,CO2,1053850.387,1011561.692,895102.774,982362.956,1012525.834,1058946.954,1035932.151,928374.015,1008347.258,792290.598,813056.879,817262.972,860430.905,834126.333,912696.485,807557.449,649941.655,88153.803
4158,BW41,Dave Johnston,WY,coal,SO2,7465362.807,7702591.682,6832024.142,6142088.25,6575467.427,7790267.88,7663196.728,6886086.028,7362062.981,6069584.891,6169515.62,5888913.736,5961165.658,5263274.93,6299774.854,5675148.027,4437695.128,538980.036
4158,BW41,Dave Johnston,WY,coal,NOX,4519308.25,4682796.009,3987320.523,4222843.381,4490892.268,4856200.645,4547430.115,3966694.472,3875656.56,2878159.298,3026591.476,3204154.381,3142846.373,3104868.978,3414369.798,2998957.185,2209539.72,303688.745
4158,BW41,Dave Johnston,WY,coal,gen,932820.74,886650.51,802965.33,887155.11,913725.78,899310.42,876158.42,790372.23,891765.78,739058.04,750740.14,744880.28,781235.68,778026.09,813898.21,721113.01,565279.39,77393.9
4158,BW42,Dave Johnston,WY,coal,CO2,963349.849,1031357.848,1024858.762,968680.009,1033645.217,1072736,954063.32,922816.062,983490.292,856224.428,881404.653,905645.717,913629.591,836651.262,950718.367,958243.109,708706.331,108923.8
4158,BW42,Dave Johnston,WY,coal,SO2,6790675.78,8319692.957,7848829.46,6003088.382,6790766.119,7875574.3,7274404.399,6802933.559,7253964.533,6505124.457,6801082.441,6559723.328,6429966.263,5362464.272,6545250.442,6740828.821,4918160.296,699386.4
4158,BW42,Dave Johnston,WY,coal,NOX,4050697.841,4596075.447,4382853.917,4256007.871,4579184.708,4809540.86,4129708.893,4046788.603,4248516.637,3731535.893,3648197.305,3705424.993,3678403.218,3376048.923,3672574.407,3886345.056,2732709.529,450405.58
4158,BW42,Dave Johnston,WY,coal,gen,915004.02,917959.07,896629.64,880329.16,908040.75,886802,788956.91,830439.2,917446.78,768438.46,795646.9,808616.31,805062.19,739402.67,817508.01,824537.62,602260.73,95130
4158,BW43,Dave Johnston,WY,coal,CO2,1875202.64,2033498.121,2003881.161,2004358.014,1884524.763,2125944.7,2148854.544,2172269.18,1984291.496,1232979.168,1825746.032,1666913.979,1794990.852,1757772.051,1619469.097,1667937.457,1113078.787,218884.847
4158,BW43,Dave Johnston,WY,coal,SO2,11962651.13,12227222.34,14627037.99,16866008.72,15370410.5,18121511.3,15787337.07,14952346.95,14355473.71,3685215.575,1296198.401,1400633.071,1738941.223,1603106.183,1679713.734,1743638.366,1187059.47,240778.596
4158,BW43,Dave Johnston,WY,coal,NOX,9668513.893,10054073.11,10114346.55,9862898.51,9205186.883,10693226.3,10343130.03,10603231,9378614.946,3754144.869,3980683.798,3402653.531,3786404.867,3897002.596,3545662.368,3533734.164,2491723.685,466777.117
4158,BW43,Dave Johnston,WY,coal,gen,1810932,1865759.6,1800540.85,1781740.49,1674398.04,1899064.07,1904414.81,1958335.35,1836831.57,1171009.39,1701372.33,1547867.92,1649387.16,1638351.54,1474020.16,1553255.78,1031646.24,200746.2
4158,BW44,Dave Johnston,WY,coal,CO2,2862877.565,2983732.921,2675452.26,3124429.011,3199926.438,3450720.274,3432037.834,3050310.492,2097067.312,3110695.33,2707702.902,2330848.094,2574558.823,2584028.318,2596691.283,2673597.638,1642935.139,364728.849
4158,BW44,Dave Johnston,WY,coal,SO2,10923028.33,11705852.73,8773369.348,8620045.447,10764746.46,10914265.15,11985973.51,10427107.84,6583355.101,10383057.2,8344619.827,3595613.551,3160368.194,3153914.468,3022247.103,2894495.033,1911204.895,422838.679
4158,BW44,Dave Johnston,WY,coal,NOX,9576441.794,10705067.44,10541468.63,10833106.68,11167074.28,12555298.25,8136667.047,6582296.835,3537833.821,4330445.214,3705626.561,3686345.758,3300856.49,3305556.765,3380799.592,3464653.249,2137762.331,475792.634
4158,BW44,Dave Johnston,WY,coal,gen,2455749.39,2595409.8,2253590.5,2764620.02,2644758.62,2590744.55,2637707.02,2565036.67,1794428.27,2454422.1,2297040.09,2259446.42,2563558.88,2509778.34,2512701.47,2483174.03,1500667.93,324876.1
4162,1,Naughton,WY,coal,CO2,1471130.569,1289769.185,1474143.278,1331264.417,1490223.49,1310262.702,1299156.943,1369757.196,1325894.299,1307508.735,1406264.865,1115225.762,1516873.405,1437488.957,1515826.419,1494833.333,966445.113,190124.2
4162,1,Naughton,WY,coal,SO2,15411578.53,12640883.98,14306705.6,13235703.6,15323616.34,13676546.49,13376769.12,14536390.44,14126667.81,13594045.11,14696271.03,4649836.279,1631372.739,1915037.208,2066313.602,1917725.357,1144573.338,279257.1
4162,1,Naughton,WY,coal,NOX,7389652.603,6730227.675,7442094.43,7722771.577,8376409.025,6924552.327,6752334.305,7211839.579,7137018.426,7113971.736,7957724.05,3605246.999,3091887.687,2677890.959,2980694.045,2871149.994,1745621.274,377277.147
4162,1,Naughton,WY,coal,gen,1335545.45,1193236.83,1364267.62,1241504.82,1344871.69,1188001.92,1206370.44,1345255.07,1341881.54,1306463.76,1374645.31,1045207.42,1399447,1305928.69,1376510.47,1375034.76,868488.24,169726
4162,2,Naughton,WY,coal,CO2,1822131.169,1621885.368,1659635.429,1743420.609,1823774.986,1524788.501,1804087.324,1736512.614,1628348.664,1708786.075,1553873.178,1736918.163,1817599.502,1705009.093,1842881.019,1595029.171,1291380.83,220474.873
4162,2,Naughton,WY,coal,SO2,19087966.88,15875314.6,16520998.62,17664633.99,18928628.83,15453127.94,18270935.76,18350470.16,17194256.46,17518546.99,16845665.3,2094631.4,2054697.692,2195255.412,2385543.843,1984615.294,1553884.675,318511.412
4162,2,Naughton,WY,coal,NOX,9109048.192,8612855.953,8864329.381,9626329.99,9976109.136,8203643.226,9213168.87,8905700.392,8508601.342,8963486.056,8582287.934,3594950.467,4000592.324,3669735.847,4012338.986,3216818.951,2543033.919,484205.871
4162,2,Naughton,WY,coal,gen,1743080.28,1534622.4,1589800.99,1655978.81,1736217.21,1462293.74,1771890.01,1685325.72,1592937.16,1686800.61,1456817.64,1713255.93,1779608.39,1664818,1761618.14,1557511.85,1232149.57,210111.62
4162,3,Naughton,WY,coal,CO2,2546225.763,2798254.843,2160709.5,2787768.546,2763191.209,3020851.13,2998685.679,2862701.508,2485165.737,2866151.217,2673371.259,2809786.363,2832142.153,2387536.671,2237631.502,2540864.974,1794161.43,273111.348
4162,3,Naughton,WY,coal,SO2,8924400.993,10103917.85,9369713.77,11445717.98,12206306.72,12197814.84,11528693.92,11330803.81,9331225.422,9374778.724,9338319.344,9241769.665,9743199.536,8180442.724,5015070.57,4237065.229,3037075.05,458720.393
4162,3,Naughton,WY,coal,NOX,9188972.465,10481522.23,8066046.642,11205024.95,11119923.94,13207986.22,11629096.69,11850266.16,10183095.1,12394512.01,11256477.56,9421741.199,7656668.765,5763879.229,5166566.442,5089766.144,3772347.289,522719.57
